ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status do imposto","Classe de imposto","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vendido individualmente?","Peso (lbs)","Comprimento (in)","Largura (in)","Altura (in)","Permitir avaliações de clientes?","Observação de compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de downloads","Dias para expirar o download",Ascendente,"Grupo de produtos",Upsells,"Venda cruzada","URL externa","Texto do botão",Posição,Marcas,"Metadado: wpr_secondary_image_id","Metadado: site-sidebar-layout","Metadado: ast-site-content-layout","Metadado: site-content-style","Metadado: site-sidebar-style","Metadado: theme-transparent-header-meta","Metadado: _yoast_wpseo_primary_product_brand","Metadado: _yoast_wpseo_primary_product_cat","Metadado: _yoast_wpseo_estimated-reading-time-minutes","Metadado: _eael_post_view_count","Metadado: astra-migrate-meta-layouts","Metadado: _yoast_wpseo_content_score"
5597,simple,,,"Senhor Kuko",1,0,visible,"<p class=""p1"">O <span class=""s1""><b>Senhor Kuko</b></span> é um personagem cheio de carisma e simpatia! Com seu visual divertido e personalidade cativante, ele encanta crianças e adultos com muita animação e interatividade. Sempre pronto para espalhar alegria, o Senhor Kuko transforma qualquer evento em uma experiência mágica e inesquecível.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"15 Anos, Corporativos, Performáticos","atrações para eventos, diversão, entretenimento infantil, manto produçõe, personagem animado, personagens temáticos, senhor kuko, show interativo",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.52.49.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.52.55.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.52.54.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.52.51.png",,,,,,,,,0,,0,default,default,default,default,default,,154,1,128,set,60
5602,simple,,,"Zentais Paetê Cores Sólidas",1,0,visible,"<p class=""p1"">Os <span class=""s1""><b>Zentais Paetê Cores Sólidas</b></span> trazem um visual moderno, vibrante e impactante! Com figurinos totalmente cobertos por paetês reluzentes, disponíveis em diferentes cores sólidas, esses personagens são perfeitos para dar um toque de brilho, glamour e sofisticação ao seu evento. Ideais para recepções, ativações de marca, festas temáticas e apresentações especiais.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Balada, Social, Zentais","atrações interativas, fantasia com paetê, manto produções, performances brilhantes, personagens para eventos, recepção de luxo, zentais coloridos, zentais paetê",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.54.19.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.54.23.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.54.30.png",,,,,,,,,0,,0,default,default,default,default,default,,1262,1,344,set,60
5606,simple,,,"Fadas Fauna, Flora e Primavera",1,0,visible,"<p class=""p1"">As <span class=""s1""><b>Fadas Fauna, Flora e Primavera</b></span> trazem a magia encantada do universo das fadas para o seu evento! Com figurinos delicados, cheios de cores vibrantes, flores, brilhos e asas deslumbrantes, essas personagens são perfeitas para encantar crianças e adultos, criando uma atmosfera mágica, leve e cheia de fantasia. Ideais para festas, recepções, ativações e cenários lúdicos.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Fadas, Filmes/Séries","atrações lúdicas, fada primavera, fadas fauna, fadas flora, fadas para eventos, manto produções, personagens com asas, personagens encantados, recepção mágica",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.56.23.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.56.25.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.56.31.png",,,,,,,,,0,,0,default,default,default,default,default,,284,1,139,set,60
5610,simple,,,"Angel Drink",1,0,visible,"<p class=""p1"">Os <span class=""s1""><b>Angel Drink</b></span> são dois personagens sofisticados e elegantes que trazem um toque de glamour e exclusividade para o seu evento. Com figurinos deslumbrantes, cheios de brilho e detalhes luxuosos, eles interagem com os convidados de forma encantadora, criando uma atmosfera única e memorável. Perfeitos para recepções, ativações de marca, coquetéis e festas temáticas.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Balada, Corporativos, Social","angel drink, atrações para eventos, eventos corporativos, manto produções, personagens elegantes, personagens luxuosos, personagens para festas, recepção premium",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.57.49.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.57.58.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.58.02.png",,,,,,,,,0,,0,default,default,default,default,default,,291,1,191,set,60
5614,simple,,,Frankensteinzinho,1,0,visible,"<p class=""p1"">O <span class=""s1""><b>Frankensteinzinho</b></span> é o filho mais fofo do famoso monstro Frankenstein, criado especialmente para o universo <span class=""s1""><b>Halloween Kids</b></span>. Com um visual divertido, expressões carismáticas e um jeitinho atrapalhado, ele encanta as crianças enquanto espalha muita animação. Ideal para eventos infantis, sessões de fotos temáticas e festas de Halloween cheias de fantasia e magia.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Halloween,"atrações para festas, boneco fofo, fantasia infantil, frankensteinzinho, halloween kids, manto produções, personagens de halloween, personagens infantis",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.59.35-e1756303229473.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.59.37.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.59.40.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-10.59.38.png",,,,,,,,,0,,0,default,default,default,default,default,,471,1,60,set,60
5619,simple,,,"Neon Service",1,0,visible,"<p class=""p1"">O <span class=""s1""><b>Neon Service</b></span> é a atração perfeita para transformar qualquer festa em uma experiência inesquecível! 🥂 Com personagens estilizados e figurinos vibrantes em tons neon, eles servem drinks de forma interativa e cheia de atitude, criando um clima moderno e sofisticado. Ideais para <span class=""s1""><b>baladas, eventos corporativos, festas sociais e experiências personalizadas</b></span>, os personagens trazem um toque de exclusividade e animação para cada ocasião.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"15 Anos, Balada, Corporativos, Social","atrações interativas, balada, drinks personalizados, eventos corporativos, festas sociais, manto produções, neon service, personagens para festas, serviço de drinks",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.01.48.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.01.30.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.01.43.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.01.39.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.01.34.png",,,,,,,,,0,,0,default,default,default,default,default,,747,1,150,set,60
5625,simple,,,Quitandeiros,1,0,visible,"<p class=""p1"">O <span class=""s1""><b>Casal Quitandeiros</b></span> traz o charme e a simpatia das antigas feiras para o seu evento! 🥕🍎 Com figurinos temáticos inspirados em quitandas tradicionais, eles interagem com o público de forma divertida e acolhedora, distribuindo sorrisos e criando um clima leve e alegre. Ideais para <span class=""s1""><b>festas, eventos corporativos, feiras gastronômicas e experiências temáticas</b></span>, eles são perfeitos para encantar adultos e crianças com um toque de nostalgia e carinho.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Casais, Corporativos, Social","animação de eventos, atrações personalizadas, casal quitandeiros, eventos corporativos, feira, festas interativas, manto produções, personagens temáticos, quitanda",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.05.38.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.05.46.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.05.44.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.05.43.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.05.41.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.05.40.png",,,,,,,,,0,,0,default,default,default,default,default,,291,1,99,set,60
5632,simple,,,"Star Wars",1,0,visible,"<p class=""p1"">Os personagens de <span class=""s1""><b>Star Wars</b></span> trazem toda a magia da galáxia para o seu evento! 🌌✨ Com figurinos icônicos e realistas, os personagens transportam o público para dentro do universo criado por George Lucas, garantindo uma experiência imersiva e cheia de emoção. Perfeitos para <span class=""s1""><b>festas temáticas, eventos corporativos, estreias, shoppings e interações personalizadas</b></span>, eles encantam fãs de todas as idades e criam memórias inesquecíveis.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Filmes/Séries,"animação de eventos, atrações para eventos, cosplay, cultura pop, darth vader, festas geek, jedis, manto produções, personagens temáticos, star wars, stormtroopers",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.07.24.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.07.38.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.07.34.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.07.29.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.07.54.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.07.42.png",,,,,,,,,0,,0,default,default,default,default,default,,470,1,321,set,60
5640,simple,,,"Monster High",1,0,visible,"<p class=""p1"">As <span class=""s1""><b>Monster High</b></span> chegaram para agitar o seu evento com muito estilo, atitude e personalidade! 💜✨ Com figurinos super detalhados e caracterizações fiéis, as monstrinhas mais famosas encantam crianças e adultos, trazendo uma experiência cheia de moda, diversão e irreverência. Perfeitas para <span class=""s1""><b>festas temáticas, shoppings, aniversários e ativações interativas</b></span>, elas garantem fotos incríveis e momentos inesquecíveis para todos os convidados.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Filmes/Séries, Halloween","bonecas, clawdeen wolf, draculaura, eventos infantis, festas temáticas, frankie stein, lagoona blue, manto produções, monster high, personagens kids, personagens para eventos",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.09.59.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.10.01.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.10.04.png",,,,,,,,,0,,0,default,default,default,default,default,,470,1,116,set,60
5644,simple,,,"DC Super Hero Girls",1,0,visible,"<p class=""p1"">As <span class=""s1""><b>DC Super Hero Girls</b></span> trazem uma explosão de aventura, coragem e diversão para o seu evento! 💥✨ Com figurinos fiéis e cheios de detalhes, as heroínas mais queridas do universo DC — como <span class=""s1""><b>Mulher-Maravilha, Supergirl, Batgirl, Arlequina, Hera Venenosa e muitas outras</b></span> — chegam para interagir com o público, fazer fotos incríveis e criar momentos inesquecíveis. Uma atração perfeita para <span class=""s1""><b>festas temáticas, shoppings, aniversários e ativações especiais</b></span>, encantando crianças e adultos com uma experiência heróica e superdivertida.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Heróis,"arlequina, batgirl, dc super hero girls, eventos infantis, festas temáticas, hera venenosa, manto produções, mulher maravilha, personagens kids, personagens para eventos, super hero girls, supergirl",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.11.39.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.11.41.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.11.55.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.11.50.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.11.51.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.11.59.png",,,,,,,,,0,,0,default,default,default,default,default,,181,1,102,set,60
5651,simple,,,Labubus,1,0,visible,"<p class=""p1"">O <span class=""s1""><b>Labubus</b></span> é um personagem carismático, divertido e cheio de energia, perfeito para trazer um toque de encanto e interação ao seu evento! 🌟 Com um visual único, colorido e marcante, ele envolve o público com sua personalidade alegre e brincalhona, criando momentos inesquecíveis para crianças e adultos. Ideal para <span class=""s1""><b>festas temáticas, ativações, shoppings e recepções animadas</b></span>, o Labubus é pura diversão e carisma!</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Infantil,"eventos corporativos, festa infantil., interação com o público, labubus, manto produções, personagem animado, personagem para eventos, personagens divertidos",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.13.32.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.13.40.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.13.39.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.13.38.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.13.37.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.13.35.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.13.34.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.13.33.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.13.30.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.13.41.png",,,,,,,,,0,,0,default,default,default,default,default,,,1,207,set,60
5662,simple,,,"Barbie Pop Star",1,0,visible,"<p class=""p1"">A <span class=""s1""><b>Barbie Pop Star</b></span> chega com muito glamour, brilho e estilo para transformar qualquer evento em um verdadeiro espetáculo! ✨ Com figurino deslumbrante, maquiagem impecável e um carisma encantador, ela encanta crianças e adultos com sua presença marcante. Perfeita para <span class=""s1""><b>festas temáticas, meet &amp; greets, ativações em shoppings e apresentações especiais</b></span>, a Barbie Super Star é sinônimo de elegância, magia e diversão. 🌟</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Barbie,"barbie glamourosa, barbie super star, eventos corporativos, festa infantil., interação com o público, manto produções, personagem barbie, personagens femininos, personagens para eventos, show infantil",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.17.05.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.17.03.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.17.00.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.16.57.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.16.55.png",,,,,,,,,0,,0,default,default,default,default,default,,206,1,148,set,60
5668,simple,,,Antiquário/Boutique,1,0,visible,"<p class=""p1"">Figurinos exuberantes e luxuosos, com design inspirado em uma boutique de época e toque de sofisticação. Perfeito para eventos sociais, corporativos, recepções e ativações premium, garantindo charme, impacto visual e elegância. ✨</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"15 Anos, Balada, Corporativos, Social","antiquário, ativações, boutique, corporativos, elegante, eventos, luxo, recepção, sociais, sofisticado",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.19.47.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.19.54.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.19.52.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.19.50.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.19.49.png",,,,,,,,,0,,0,default,default,default,default,default,,1263,1,131,set,60
5674,simple,,,"Anjos Angelicais",1,0,visible,"<p class=""p1"">Personagens angelicais com figurinos etéreos e delicados, trazendo leveza, paz e um toque de magia para qualquer evento. Ideais para recepções, ativações, festas temáticas, corporativos e sociais, com presença elegante e visual impactante. 👼✨</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Corporativos, Social","angelicais, anjos, corporativos, elegante, etéreo, eventos, impacto, luxo, recepção, sociais, sofisticado",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.22.27.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.22.45.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.22.37.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.22.32.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.22.23.png",,,,,,,,,0,,0,default,default,default,default,default,,1263,1,151,set,60
5680,simple,,,"Turma do Barney",1,0,visible,"<p class=""p1"">A Turma do Barney traz toda a magia, cores e diversão do clássico infantil! Personagens carismáticos e interativos que encantam crianças e famílias, perfeitos para eventos, aniversários, apresentações e ações temáticas. 🌈🦖✨</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Filmes/Séries, Infantil","aniversários, barney, colorido, crianças, diversão, eventos, família, interativo, personagens infantis, turma do barney",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.24.29.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.24.34.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.24.41.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.24.35.png",,,,,,,,,0,,0,default,default,default,default,default,,1329,1,73,set,60
5685,simple,,,"Zentais Power",1,0,visible,"<p class=""p1"">Os Zentais Power são performers vibrantes, cheios de energia, ideais para transformar qualquer evento em uma experiência inesquecível! Eles animam a pista, interagem com os convidados, servem drinks, docinhos e criam um clima contagiante. Perfeitos para festas corporativas, baladas, sociais e eventos que pedem um toque moderno e interativo. ⚡🥂✨</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"15 Anos, Balada, Corporativos, Social, Zentais","animação de pista, balada, corporativo, docinhos, drinks, eventos, interativo, performers, personagens para festa, social, zentais power",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.26.22.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.25.54.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.26.16.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.26.11.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.26.07.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.26.01.png",,,,,,,,,0,,0,default,default,default,default,default,,1262,1,370,set,60
5692,simple,,,"Borboletas Masculinas",1,0,visible,"<p class=""p1"">As Borboletas Masculinas trazem um toque de leveza, cor e movimento para qualquer evento! Disponíveis em <span class=""s1""><b>três cores vibrantes</b></span> — azul, rosa e laranja — esses personagens encantam com figurinos detalhados, asas delicadas e uma performance envolvente. Perfeitos para festas corporativas, sociais, recepções e eventos que pedem um visual lúdico e marcante. 🦋✨</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Fadas,"borboletas azuis, borboletas laranjas, borboletas masculinas, borboletas para eventos, borboletas rosas, borboletas vivas, eventos corporativos, festas sociais, figurinos coloridos, performance artística, personagens temáticos, recepção de convidados",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.28.05.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.28.07.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.28.11.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.28.09.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.28.08.png",,,,,,,,,0,,0,default,default,default,default,default,,284,1,165,set,60
5698,simple,,,"Gumball e Darwin",1,0,visible,"<p class=""p1"">Darwin e Gumball trazem toda a diversão e o humor do famoso desenho <i>O Incrível Mundo de Gumball</i> para o seu evento! Com figurinos coloridos e cheios de vida, esses personagens são ideais para animar festas infantis, encontros temáticos e eventos que pedem interação, fotos e muita energia. Uma atração que encanta crianças e adultos! 🎉✨</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Filmes/Séries,"animação de festa, darwin, diversão para crianças, eventos temáticos, festa infantil., gumball, incrivel mundo de gumball, personagens coloridos, personagens infantis, personagens para fotos",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.31.07.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.31.13.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.31.17.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.31.16.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.31.14.png",,,,,,,,,0,,0,default,default,default,default,default,,470,1,42,set,60
5704,simple,,,"Leo (Netflix)",1,0,visible,"<p class=""p1"">Leo, o simpático lagarto do filme <i>Leo</i> da Netflix, chega para encantar todas as idades! 🦎✨ Com seu jeito divertido, carismático e cheio de aventuras, ele é perfeito para animar festas, encontros infantis e eventos temáticos. Uma atração que traz leveza, humor e muita fofura para o seu evento!</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Filmes/Séries,"animação infantil, diversão para crianças, eventos temáticos, festa infantil., filme leo, leo, netflix, personagem infantil, personagem netflix, personagens para fotos",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.33.28.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.33.25.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.33.34.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.33.32.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.33.29.png",,,,,,,,,0,,0,default,default,default,default,default,,470,1,72,set,60
5710,simple,,,"Astronautas e ET",1,0,visible,"<p class=""p1"">Uma atração que leva o público a uma verdadeira viagem pelo espaço! 👩‍🚀🛸 Os Astronautas e o ET formam um trio divertido e interativo, perfeitos para eventos infantis, festas temáticas, corporativos e sociais. Com figurinos detalhados e um toque futurista, eles animam, interagem e criam um clima único de aventura espacial!</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Sem categoria","animação eventos, astronautas, atração futurista, espaço, et, eventos corporativos, eventos sociais, festa infantil., festa temática, personagens interativos, personagens para fotos",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.37.54.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.37.59.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.38.13.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.38.03.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.38.00.png",,,,,,,,,0,,0,default,default,default,default,default,,,1,189,set,60
5716,simple,,,Backyardigans,1,0,visible,"<p class=""p1"">Os Backyardigans chegaram para transformar qualquer evento em uma grande aventura! 🐧🦊🦛🌈 Com suas fantasias coloridas e cheias de detalhes, eles encantam crianças e adultos, interagem com o público e criam momentos inesquecíveis. Perfeitos para festas infantis, apresentações temáticas, recepções e encontros com personagens.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Filmes/Séries, Infantil","animação infantil, austin, backyardigans, eventos temáticos, festa com personagens, festa infantil., pablo, personagens infantis, personagens para fotos, show infantil, tasha, tyrone, uniqua",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.39.35.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.39.37.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.39.39.png",,,,,,,,,0,,0,default,default,default,default,default,,470,1,66,set,60
5720,simple,,,"Moulin Rouge",1,0,visible,"<p class=""p1"">O espetáculo inspirado no <span class=""s1""><b>Moulin Rouge</b></span> traz todo o glamour e a sofisticação do cabaré parisiense para o seu evento! 💃✨ Com figurinos luxuosos, plumas, brilhos, coreografias envolventes e personagens que exalam charme, essa atração é perfeita para festas temáticas, eventos corporativos, casamentos e experiências exclusivas. Um show cheio de elegância, energia e impacto visual inesquecível.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Balada, Corporativos, Social","apresentações exclusivas, brilho, burlesco, cabaré parisiense, dança, espetáculo musical, evento corporativo, festa temática, glamour, luxo, moulin rouge, personagens para eventos, plumas, show temático",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.40.48.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.40.55.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.41.04.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-27-as-11.40.57.png",,,,,,,,,0,,0,default,default,default,default,default,,1263,1,100,set,60
